customer_id,age,gender,location,tenure_months,contract_type,monthly_charges,total_charges,login_frequency,feature_usage_score,avg_session_duration,support_tickets,complaints,days_since_last_login,payment_delay_days,payment_method,num_referrals,promotional_offers_used,download_volume_gb,churn
CUST_006888,27.0,F,Suburban,11,Month-to-Month,29.38798077365157,266.94626946494924,22,39.618325022706195,40.491237315792524,3,0,0,0,Credit Card,0,1,17.239928091814374,0
CUST_006889,33.0,M,Suburban,11,Month-to-Month,36.44553000798774,409.2332720877006,13,15.687111904157241,10.986383273682248,3,1,2,3,Credit Card,0,1,4.128098364445164,1
CUST_006890,47.0,F,Suburban,72,Month-to-Month,53.81556523540405,3822.87542929705,16,39.272579523549375,79.78450534329981,1,0,0,2,Digital Wallet,2,2,10.207048045538825,1
CUST_006891,75.0,M,Urban,30,1-Year,30.71114621096595,900.2550093092901,18,36.429129353105374,78.02914984990272,4,0,0,2,Credit Card,2,1,6.882074341385225,1
CUST_006892,20.0,M,Suburban,27,Month-to-Month,56.361951313964774,,15,23.209656842614333,41.30290307084424,6,0,3,1,Digital Wallet,0,0,7.963812528570794,1
CUST_006893,40.0,M,Urban,6,2-Year,57.41769228516896,290.7697455007097,20,28.62776925681576,15.026968842365449,1,1,0,3,Credit Card,0,1,3.1057743342233346,1
CUST_006894,26.0,M,Suburban,19,2-Year,37.488053122146354,573.5226001560548,19,27.036059848290694,61.39646239513644,3,1,10,3,Bank Transfer,2,2,16.677246508973173,1
CUST_006895,28.0,M,Rural,10,1-Year,223.0878786421707,928.4164547915004,22,32.86074704200178,41.96688926407533,2,2,0,1,Credit Card,0,1,,1
CUST_006896,26.0,M,Rural,6,Month-to-Month,34.388526522907576,186.4034890909902,9,46.04329873150145,16.461559821057147,1,2,4,2,Credit Card,0,3,16.770213969470902,1
CUST_006897,21.0,F,Urban,54,Month-to-Month,102.37004790384728,5501.817149028735,9,27.645615890147234,41.58028965196396,5,0,2,1,Credit Card,0,3,10.201759001733613,1
CUST_006898,,M,Urban,11,Month-to-Month,58.445474959676446,556.7131557275371,13,,41.62099012895913,4,0,1,3,Credit Card,0,2,71.97318553016085,1
CUST_006899,18.0,F,Urban,7,Month-to-Month,45.21024628250602,215.54166216084099,15,53.03872200697452,23.466493882434083,3,0,4,1,Digital Wallet,0,1,66.11019077593497,1
CUST_006900,46.0,M,Urban,64,2-Year,81.18096329981815,,22,18.409805669052922,29.298251337329756,2,0,0,0,Credit Card,1,2,149.43734954139154,0
CUST_006901,35.0,F,Urban,5,Month-to-Month,66.03338774411257,295.1499320790722,19,,22.849984596676713,4,0,1,0,Digital Wallet,0,3,36.90274953804069,1
CUST_006902,40.0,F,Urban,32,1-Year,87.79678090179694,2819.9127970005666,17,1.5605714065426517,40.668307840719166,2,1,8,5,Credit Card,4,0,69.46101144675636,1
CUST_006903,29.0,Other,Rural,25,1-Year,20.0,515.8743372230865,15,8.965131833821282,19.82524953097205,1,0,6,5,Bank Transfer,0,0,10.170208586597484,1
CUST_006904,30.0,F,Suburban,60,2-Year,80.50554285018217,4755.369897352017,8,3.132791266439608,5.0,2,1,0,1,Digital Wallet,2,0,3.618316476970664,0
CUST_006905,38.0,M,Suburban,42,1-Year,49.421688725832695,2158.315718988671,16,17.531769548429775,5.0,3,0,4,2,Credit Card,1,3,16.17455785890607,1
CUST_006906,21.0,F,Urban,29,1-Year,66.12752843473785,1928.2969865851549,18,40.80358864888851,20.625620726128552,2,0,5,0,Digital Wallet,3,3,54.95349135451651,0
CUST_006907,,M,Suburban,9,2-Year,62.35489953333206,535.0486046592813,16,51.597584921981834,5.0,3,0,12,0,Bank Transfer,2,0,8.221270390782465,1
CUST_006908,24.0,F,Rural,16,Month-to-Month,105.39848265913014,1665.5751353952012,14,13.88023603820252,6.7936299588573545,1,0,3,9,Bank Transfer,0,5,6.893732311820412,1
CUST_006909,24.0,M,Suburban,69,Month-to-Month,20.0,1365.9990905359507,17,20.014619486621495,27.023479451337423,4,0,5,6,Bank Transfer,0,2,177.13796803129858,1
CUST_006910,18.0,M,Urban,0,Month-to-Month,113.42283565422619,-62.40606302340767,20,28.96569091533223,54.71341685856152,3,1,2,0,Digital Wallet,1,0,23.308326808747335,0
CUST_006911,51.0,M,Urban,37,Month-to-Month,86.19332293830828,3141.7587355151018,13,34.105267886398636,31.79338988159365,4,0,4,1,Credit Card,2,2,500.0,0
CUST_006912,26.0,F,Rural,6,Month-to-Month,69.56409371726578,362.2872090137291,15,16.314799174669226,5.0,0,0,1,0,Credit Card,2,1,4.899078523214366,1
CUST_006913,48.0,F,Urban,4,Month-to-Month,21.994251947653552,106.36511888769084,11,,27.11211853981267,0,1,3,0,Digital Wallet,1,1,7.9401537807849225,1
CUST_006914,47.0,F,Suburban,6,Month-to-Month,20.0,73.05842711134966,11,9.770035210122927,38.82168689817926,2,0,4,2,Credit Card,0,2,55.3350214540476,1
CUST_006915,19.0,F,Urban,1,1-Year,48.17159885049782,77.9324630038424,15,30.418818499952366,36.012424239644076,1,0,10,0,Credit Card,0,2,1.1985490618253862,0
CUST_006916,,M,Urban,72,Month-to-Month,84.0530907232553,6037.2541503359635,10,18.158485788812484,26.010888620643758,3,0,7,1,Credit Card,1,5,180.19352351166444,1
CUST_006917,65.0,F,Rural,48,2-Year,64.81992152405438,3078.060068855174,20,19.450885260621643,35.09853325075589,4,0,9,4,Credit Card,1,1,18.004533659133397,0
CUST_006918,56.0,F,Urban,17,Month-to-Month,82.34720400861714,1382.519460356507,14,11.019938279375436,13.221854631277722,1,0,3,3,Credit Card,2,3,,1
CUST_006919,34.0,F,Urban,30,1-Year,21.099308373297255,666.14886771034,19,15.69833055384472,22.33070759193167,1,0,3,0,Credit Card,2,3,,0
CUST_006920,,F,Urban,19,Month-to-Month,66.33199019323133,1310.4887520632344,18,21.272625583123926,17.786145279020964,3,0,1,0,Bank Transfer,3,1,473.75261793620905,1
CUST_006921,27.0,F,Rural,40,1-Year,97.86144125599414,3959.5513653736934,16,48.819252631619115,22.61962489943646,1,0,3,2,Bank Transfer,1,2,6.4718516322710045,0
CUST_006922,40.0,F,Urban,44,Month-to-Month,108.55660310946905,4787.232041000917,13,4.790416692217347,29.569505361474953,1,0,5,0,Credit Card,3,3,1.6984005817743544,1
CUST_006923,26.0,M,Suburban,6,Month-to-Month,27.380983137573523,143.5562607514376,20,15.567704073759394,53.56851985902094,3,0,2,1,Credit Card,1,4,500.0,1
CUST_006924,18.0,M,Urban,14,2-Year,54.442328802753885,772.2745567385632,14,18.399532272444205,21.2810278317805,1,3,3,0,Bank Transfer,1,1,8.780327477852113,1
CUST_006925,19.0,M,Suburban,24,2-Year,54.77608833686684,1270.7436929701234,13,12.657133570361271,27.336022164211972,1,0,6,1,Credit Card,1,1,12.858536008031743,0
CUST_006926,35.0,M,Rural,72,Month-to-Month,46.20905731813703,3376.7092969711966,19,35.04903791610134,16.35093233378274,2,1,3,0,Credit Card,1,3,253.43739613915594,1
CUST_006927,21.0,M,Urban,27,2-Year,92.23309996604829,2433.190679782429,21,22.37053485581441,16.37633766194477,2,0,3,3,Digital Wallet,1,2,7.473039578227776,1
CUST_006928,34.0,Other,Urban,54,Month-to-Month,150.0,8124.502315001781,15,43.78835440115381,31.860477966490567,3,0,20,3,Digital Wallet,1,1,1.978845518688255,1
CUST_006929,22.0,M,Urban,44,Month-to-Month,31.588562320076996,1348.078708087195,14,35.97743326615261,28.953964625049306,4,0,0,0,Credit Card,0,3,0.6528578021451347,1
CUST_006930,25.0,F,Suburban,20,1-Year,336.0636957866976,1553.9122052897944,20,50.028680794113356,28.751115488955083,2,0,10,0,Bank Transfer,0,2,12.408129487323874,0
CUST_006931,45.0,F,Urban,53,Month-to-Month,73.86597425499147,3935.0860945778154,9,6.049657721271609,5.0,4,0,1,1,Credit Card,0,3,176.486585332162,1
CUST_006932,37.0,M,Urban,11,Month-to-Month,74.50950741103256,822.67188146792,17,15.233992337708498,20.67637869771859,1,1,4,2,Bank Transfer,2,3,14.849658674832446,1
CUST_006933,,M,Urban,11,Month-to-Month,104.98991708487863,1235.7958900614242,16,64.42243543172329,93.29163856461237,2,1,4,0,Digital Wallet,1,1,65.37204691457535,1
CUST_006934,45.0,F,Urban,36,Month-to-Month,76.19878922638283,2779.169922990687,14,,16.794483803862672,4,0,3,0,Credit Card,2,3,18.621018050946514,1
CUST_006935,40.0,F,Urban,3,Month-to-Month,20.0,-26.427172418364265,18,49.530516942970145,9.682064021959055,3,0,1,4,Digital Wallet,2,1,181.10505834338582,1
CUST_006936,52.0,Other,Rural,8,Month-to-Month,21.895262341946264,161.07316508224986,12,39.2263115926641,64.53284365144019,1,0,12,4,Bank Transfer,1,3,2.1645948595146054,1
CUST_006937,29.0,M,Rural,22,2-Year,32.99177447758265,732.7648652971212,12,,30.739776068074157,3,1,0,0,Digital Wallet,0,5,29.049220189179472,1
CUST_006938,29.0,F,Urban,13,Month-to-Month,42.543017907791196,497.76370738776103,14,50.239775574114155,64.57369439064442,1,0,18,0,Bank Transfer,1,3,49.96307323381421,1
CUST_006939,19.0,M,Suburban,67,Month-to-Month,60.81254529109229,,16,27.612526530008637,13.353819009722326,3,2,1,0,Credit Card,3,2,3.614133430548318,1
CUST_006940,,F,Suburban,72,1-Year,58.558760501043274,4188.756968951235,20,,28.599783317051898,6,0,6,8,Credit Card,2,1,29.22410166289205,1
CUST_006941,46.0,F,Suburban,16,Month-to-Month,20.0,374.58264143177513,12,14.896130328978108,43.887066685859395,4,1,2,2,Credit Card,0,0,39.59577013238093,1
CUST_006942,50.0,M,Suburban,18,Month-to-Month,20.0,419.714285468384,13,16.72149881960887,14.492615725947273,1,1,2,0,Bank Transfer,3,1,4.135940566403234,1
CUST_006943,46.0,M,Suburban,30,2-Year,20.0,513.5653063568409,9,31.16360377928176,50.905771580558515,3,1,2,0,Digital Wallet,4,2,3.1298625866402228,1
CUST_006944,18.0,M,Suburban,14,2-Year,20.0,,16,30.55824892245123,67.33237955172442,1,0,2,2,Bank Transfer,1,2,13.741929870228727,1
CUST_006945,47.0,M,Suburban,5,Month-to-Month,94.73492761577138,443.09624125567046,18,45.47282468578865,33.6556594511014,3,1,4,4,Credit Card,2,4,6.270187228950821,1
CUST_006946,18.0,F,Urban,32,2-Year,56.88640390772069,1797.4080979474224,14,22.19577205669071,5.0,0,1,7,0,Bank Transfer,2,0,15.335300484123701,0
CUST_006947,45.0,M,Urban,32,2-Year,36.41888178925146,1110.0897814830705,19,46.12098728532517,55.696369851801784,2,1,0,3,Digital Wallet,1,3,226.04504180567494,0
CUST_006948,30.0,F,Urban,6,1-Year,20.0,129.8460343676951,20,3.6466268596690607,44.68808172618141,4,0,9,0,Digital Wallet,0,0,3.570881823584355,1
CUST_006949,43.0,M,Suburban,42,1-Year,34.6152788983667,1416.6948563798155,19,21.16906970819236,27.73750219382412,3,0,21,0,Bank Transfer,2,1,0.6770179473721383,1
CUST_006950,19.0,F,Urban,22,Month-to-Month,83.21547982727402,1734.0570489633321,10,29.471454252258162,92.747290237921,1,1,6,0,Credit Card,0,3,190.33302629005877,1
CUST_006951,,F,Suburban,6,Month-to-Month,79.26992056670099,413.31119029958825,14,35.75302073758444,25.71486066906326,6,1,2,0,Digital Wallet,2,2,35.59653550655114,1
CUST_006952,18.0,F,Urban,25,1-Year,57.426112851411176,1299.7800729109483,15,35.745388021374055,56.02467592350845,1,0,2,7,Credit Card,1,2,8.339977461947568,0
CUST_006953,26.0,F,Suburban,6,2-Year,56.98883882887263,307.8326189087988,11,52.5074888270437,11.932875421364244,1,1,12,6,Bank Transfer,1,5,8.76707421657275,1
CUST_006954,23.0,M,Urban,7,1-Year,20.0,46.027739634662694,10,23.392670740881844,28.912275314756766,0,0,9,1,Credit Card,0,0,3.9474948177607776,0
CUST_006955,18.0,F,Suburban,45,Month-to-Month,41.71831087317861,1810.0010815957999,18,26.995426688273195,18.74969556725213,3,2,24,2,Digital Wallet,4,0,,1
CUST_006956,36.0,M,Suburban,63,Month-to-Month,278.5289711036415,5067.606602336309,10,29.900810385950237,91.250087249815,1,0,6,6,Credit Card,3,3,214.4976722573478,1
CUST_006957,56.0,M,Urban,7,1-Year,44.75555961553887,193.02069962902542,16,39.312713274421355,81.5043475647718,3,0,2,2,Credit Card,0,1,10.333031234888518,1
CUST_006958,67.0,M,Urban,63,1-Year,113.70429214569322,7134.822183921009,11,29.25121834353943,10.729189567449634,1,1,9,1,Bank Transfer,3,3,19.084972221159422,0
CUST_006959,36.0,F,Suburban,6,Month-to-Month,101.16696573093276,650.1768588104716,12,12.667885362325256,26.67042668268681,2,0,2,1,Bank Transfer,0,3,4.01388065760915,1
CUST_006960,48.0,F,Urban,2,1-Year,51.386767386013794,,11,39.062711537414096,14.636554635594814,2,1,0,0,Bank Transfer,1,2,6.6056886119326235,1
CUST_006961,37.0,F,Rural,1,1-Year,57.03901936151522,12.563163389455433,11,49.807535716726086,13.644369178247528,1,2,8,0,Credit Card,2,1,16.33749362142719,1
CUST_006962,40.0,M,Rural,6,Month-to-Month,131.69225729315932,695.2507064545082,16,17.329141854208334,32.00997064663152,0,3,4,6,Bank Transfer,2,2,14.586378601080119,1
CUST_006963,30.0,M,Suburban,11,Month-to-Month,90.41584748390633,,26,21.546760717076655,12.366214875937148,3,0,5,1,Credit Card,1,4,6.9580771595643975,1
CUST_006964,37.0,F,Suburban,62,Month-to-Month,67.1082561911621,4226.360483639707,10,20.164620177756778,57.07484795635395,3,0,1,8,Credit Card,1,0,51.924939122575324,1
CUST_006965,41.0,F,Suburban,6,2-Year,70.57107724817058,370.75446308643154,15,9.179783200478521,35.43232646767452,1,2,0,3,Digital Wallet,0,3,213.84009650457045,1
CUST_006966,28.0,M,Suburban,10,Month-to-Month,69.46676926851364,731.3382946608722,18,31.50208864757671,5.0,0,0,4,3,Credit Card,1,0,0.5001838656261409,1
CUST_006967,34.0,F,Rural,31,1-Year,64.49079218109209,1977.2723132387007,17,41.242163981923305,27.86547097151988,1,1,7,4,Credit Card,2,2,33.82427333025766,1
CUST_006968,34.0,M,Urban,8,1-Year,32.87067357758764,305.04023324024917,11,4.83314453830123,37.86086247282739,1,0,10,4,Bank Transfer,1,0,159.56163168927006,1
CUST_006969,44.0,M,Urban,27,Month-to-Month,52.9305112847293,1437.8202760367428,17,57.98023200856803,38.27428664821377,2,0,13,5,Digital Wallet,2,2,8.183369295873621,1
CUST_006970,22.0,M,Urban,13,Month-to-Month,21.918814433759692,296.41521393124896,21,2.750720774428814,11.154731600348812,3,0,8,2,Credit Card,1,4,20.936506157088488,1
CUST_006971,34.0,M,Suburban,5,1-Year,86.74431794848202,379.0798180966709,16,,33.21016768195995,0,0,2,4,Bank Transfer,0,0,149.21837636052302,1
CUST_006972,57.0,M,Urban,31,1-Year,61.02536638756801,1912.2466092553605,15,,5.005562764530436,3,0,1,2,Credit Card,2,3,45.5399677391639,1
CUST_006973,48.0,F,Rural,0,Month-to-Month,88.264542995562,-0.8080242091667476,7,0.5323925862559159,19.147309207973784,2,0,1,0,Bank Transfer,2,1,30.08465122022454,1
CUST_006974,51.0,F,Urban,8,Month-to-Month,26.76715827693394,212.9079624474751,28,10.534982402605934,57.13509205817858,5,0,3,2,Credit Card,1,0,55.90189197131863,1
CUST_006975,35.0,F,Suburban,10,1-Year,107.66237790814058,1110.047912733956,14,38.105745483218016,6.0335283295114435,0,0,1,4,Bank Transfer,0,2,1.920641268925096,0
CUST_006976,38.0,F,Urban,14,1-Year,103.9313016656607,1413.430517254915,13,15.540848300923466,21.771796546649494,3,0,3,0,Credit Card,2,6,2.920280792936303,1
CUST_006977,47.0,F,Urban,27,Month-to-Month,20.0,568.2880340941771,22,45.95403743590012,13.104804602193067,1,0,6,0,Bank Transfer,0,0,30.79819293940206,1
CUST_006978,53.0,M,Urban,14,1-Year,49.82359415669919,726.902470968642,12,49.293887631896766,18.182985885643948,5,0,0,2,Bank Transfer,1,1,15.436429470301324,1
CUST_006979,18.0,F,Urban,21,2-Year,53.080130793768916,1102.3374099491912,15,11.651784719832417,9.036631201520851,2,0,3,0,Credit Card,1,4,3.9954114107655614,1
CUST_006980,19.0,F,Urban,21,Month-to-Month,21.863151096585675,445.59074077814967,28,49.985648689400634,54.370534517001836,1,1,5,0,Bank Transfer,2,0,18.69244112193509,0
CUST_006981,,M,Rural,11,1-Year,57.203958705807274,621.2196137683713,6,13.222321784722975,12.259476704422656,3,0,11,0,Credit Card,0,0,47.34033955619686,1
CUST_006982,31.0,M,Urban,65,1-Year,81.74275589964574,5295.266181403884,26,14.772944103718816,22.940789430304772,3,2,7,2,Credit Card,1,0,323.3706119915077,1
CUST_006983,26.0,F,Suburban,72,Month-to-Month,50.91713417220579,3614.6742625311995,12,45.30136538626704,21.15553100719313,3,1,4,1,Credit Card,0,2,6.436057202042654,1
CUST_006984,19.0,F,Urban,20,1-Year,20.0,327.14314600092894,10,14.908235699225065,34.088615937475865,1,0,6,3,Bank Transfer,1,2,17.592823009089347,1
CUST_006985,28.0,M,Urban,1,2-Year,88.17464312170358,36.0085456062358,12,20.42127683909019,11.122054359107459,1,1,2,0,Credit Card,2,1,11.444484453281795,1
CUST_006986,18.0,F,Suburban,16,2-Year,41.24912412181024,746.4045956060622,17,32.62602530397526,21.160659163784135,1,2,0,2,Digital Wallet,1,2,22.539652473510106,1
CUST_006987,60.0,F,Urban,4,Month-to-Month,44.411877816841894,152.30615282671008,17,,18.091574145045897,1,1,5,0,Bank Transfer,1,4,,1
CUST_006988,34.0,M,Rural,15,2-Year,115.438772151315,1707.7612494392085,11,24.936224614984024,73.38263214283153,5,0,4,1,Credit Card,1,3,295.9304825571987,1
CUST_006989,34.0,F,Suburban,5,Month-to-Month,76.89962762874278,380.0588709960763,19,5.239932867014309,91.7626193143107,2,0,9,1,Credit Card,4,1,10.087710546355098,0
CUST_006990,42.0,F,Urban,29,Month-to-Month,40.728214941046716,1241.645321373726,18,28.164000414140723,90.7011304002081,1,1,0,0,Credit Card,2,4,7.696802390054522,1
CUST_006991,46.0,M,Suburban,2,Month-to-Month,29.327062507459438,24.704033412088236,14,5.108053892832603,19.934236809633354,2,1,16,3,Digital Wallet,2,1,11.896058048905898,1
CUST_006992,46.0,Other,Urban,72,2-Year,93.97671682676402,6768.272340536521,11,62.984106428980205,9.534607533967428,1,0,10,9,Bank Transfer,0,1,415.68257342777184,1
CUST_006993,,M,Suburban,5,Month-to-Month,91.91134882424694,376.67973627878445,22,31.37010006663527,47.47659735833263,1,0,8,4,Bank Transfer,1,1,1.448896492422089,1
CUST_006994,27.0,M,Suburban,25,2-Year,49.79806889781334,1162.6866505085293,7,10.360910460175557,50.28633997132703,1,2,2,2,Credit Card,1,2,37.2206923064005,1
CUST_006995,,M,Suburban,59,Month-to-Month,27.22970043798324,1584.2523651380152,16,55.65998772752905,19.235621302554144,0,1,1,0,Credit Card,1,1,18.573478595310444,1
CUST_006996,44.0,F,Urban,6,1-Year,76.56797839418371,445.6788198701145,19,21.987201560017848,26.878304332253123,1,0,9,4,Credit Card,0,3,15.108342313000994,1
CUST_006997,28.0,F,Urban,65,Month-to-Month,82.81765660557801,5382.014862083366,12,27.812868886110714,20.546903316247974,3,0,2,0,Credit Card,1,2,62.935719124550104,1
CUST_006998,34.0,M,Suburban,11,Month-to-Month,53.81779725974553,600.8988623439966,23,25.251360328373806,23.367763908378652,3,1,3,1,Credit Card,1,5,151.86165199969537,1
CUST_006999,39.0,M,Rural,72,2-Year,31.905098077056486,2336.0234161894045,10,16.10454009565221,5.0,5,1,1,0,Credit Card,2,2,3.7201819067488153,0
CUST_007000,44.0,M,Rural,72,Month-to-Month,65.74275800411566,4696.474734298524,8,20.498106397449522,11.71247502899765,2,2,4,6,Bank Transfer,2,4,6.291816129359461,1
CUST_007001,18.0,F,Urban,5,Month-to-Month,78.85247962054324,,11,29.946600760012267,11.014844479518032,1,1,5,1,Bank Transfer,1,4,9.52400188536625,1
CUST_007002,43.0,F,Suburban,42,2-Year,50.38703491945502,2086.247943964489,16,33.26450195381169,31.43407576596952,1,0,0,0,Bank Transfer,2,1,8.966378575791941,0
CUST_007003,32.0,F,Rural,5,2-Year,72.85679629178304,414.8839885963163,19,15.708053952029344,58.22440159210234,2,2,0,0,Credit Card,2,2,74.79439366625108,1
CUST_007004,43.0,F,Urban,6,Month-to-Month,75.82921087117707,418.25147086863035,10,25.45744214199098,17.673776436629165,0,1,5,0,Credit Card,1,1,31.86486746051484,0
CUST_007005,44.0,F,Suburban,2,1-Year,99.363918267094,284.7362314745764,13,5.185267313073603,12.602879055284275,1,0,9,2,Digital Wallet,1,0,,1
CUST_007006,54.0,M,Urban,4,1-Year,52.379502595406336,213.90259973180778,15,37.022583494453855,37.04423816887529,2,1,9,2,Digital Wallet,1,2,42.97224671900636,1
CUST_007007,51.0,M,Urban,24,Month-to-Month,30.822318769314272,754.8384298004727,22,29.273332957764154,27.62146534184542,1,0,1,4,Credit Card,2,3,18.508663672287906,1
CUST_007008,51.0,F,Urban,14,Month-to-Month,62.98040988392162,751.0901109244085,19,2.227017511689015,32.000346791046844,1,1,8,6,Bank Transfer,1,1,46.939815199251925,1
CUST_007009,52.0,F,Suburban,37,Month-to-Month,115.62506199954537,4280.882586135864,11,44.16434919872712,14.76385993873423,1,0,1,0,Bank Transfer,2,1,10.042868278434945,1
CUST_007010,38.0,M,Suburban,9,Month-to-Month,20.0,,13,5.412149213881831,57.86390243102606,2,0,4,0,Bank Transfer,1,2,32.807696613797106,1
CUST_007011,35.0,F,Suburban,72,Month-to-Month,20.0,1383.8202500282093,15,19.198143766244108,88.30738664359933,1,0,1,4,Bank Transfer,2,0,68.71751146083831,1
CUST_007012,45.0,F,Urban,1,Month-to-Month,61.75884275301921,-64.99056079330654,13,21.77688441788769,17.736713335074185,0,1,7,1,Bank Transfer,0,3,76.9979723750585,1
CUST_007013,,M,Urban,1,Month-to-Month,53.62174089977046,-2.864341030283285,16,18.440551598646017,8.629439969091516,3,1,15,0,Digital Wallet,2,4,78.06637913604348,0
CUST_007014,31.0,F,Suburban,29,Month-to-Month,58.74904983955842,1699.26442969843,9,40.65735653339564,7.04862081714819,4,0,16,0,Credit Card,1,3,28.074222372522303,0
CUST_007015,,F,Suburban,52,Month-to-Month,57.63278290628895,2956.4724791946437,11,31.470291698136343,11.975701227990724,1,2,0,0,Bank Transfer,1,2,39.4386136067078,1
CUST_007016,34.0,M,Suburban,38,Month-to-Month,95.16730933624194,,11,16.772411689695698,34.34374351596455,4,0,12,2,Digital Wallet,1,0,1.7081842620420027,1
CUST_007017,24.0,F,Urban,16,1-Year,63.726147393482954,1011.2840328708347,15,8.463916348029594,17.845432707203553,0,2,5,0,Credit Card,0,4,3.490891511474314,1
CUST_007018,50.0,M,Suburban,7,2-Year,89.58768201285982,657.6043651636716,17,18.774793265375237,50.36894166922891,1,0,1,2,Bank Transfer,1,4,42.461033780448005,1
CUST_007019,35.0,M,Rural,0,Month-to-Month,20.0,-22.865670041929285,14,41.954885439061194,14.595263248201327,3,0,4,1,Digital Wallet,0,1,149.68006409063256,1
CUST_007020,59.0,F,Suburban,17,Month-to-Month,168.44056359693525,819.327200273057,7,49.92252597710414,12.221135757015325,1,0,1,6,Bank Transfer,2,1,78.22393085460864,0
CUST_007021,18.0,M,Suburban,15,1-Year,40.54111441568155,681.4252984195634,11,9.695534507621145,29.609125184404856,5,2,15,1,Credit Card,2,3,57.370650302129484,1
CUST_007022,28.0,M,Rural,10,2-Year,20.0,242.04623553352843,14,42.44828772039179,101.88974279957262,2,0,6,5,Credit Card,1,3,,1
CUST_007023,35.0,M,Suburban,20,Month-to-Month,68.10189741577923,1342.4576255177979,19,59.08715049101156,28.62889585536602,2,0,12,0,Digital Wallet,0,3,34.96426061615158,1
CUST_007024,48.0,M,Suburban,31,Month-to-Month,61.9907005088606,2019.7275163636923,15,4.561531414500509,57.02534625976682,0,0,0,0,Bank Transfer,1,2,9.884824013989133,1
CUST_007025,39.0,M,Suburban,28,Month-to-Month,50.988571731939814,1365.7306049701551,12,19.213569245675394,38.15369388052829,4,0,9,3,Credit Card,1,4,55.851791488843304,1
CUST_007026,38.0,F,Urban,7,1-Year,61.22071291904261,373.39228335488554,12,31.471762698314066,25.8556411612781,2,0,3,0,Credit Card,1,1,30.79269875727949,1
CUST_007027,21.0,M,Suburban,21,2-Year,68.10171749577785,1395.8406616071572,16,24.828779815409373,38.425036024163006,4,0,0,0,Credit Card,0,1,479.372551337665,0
CUST_007028,21.0,F,Suburban,3,1-Year,95.3929602633264,324.920981295934,16,24.498834636233124,55.945413809139005,2,1,0,0,Bank Transfer,1,3,257.7698050671315,1
CUST_007029,38.0,F,Urban,3,1-Year,84.27589255956116,241.6575843015159,18,38.43236656788909,27.376274863322347,1,1,3,0,Credit Card,1,0,500.0,1
CUST_007030,18.0,M,Rural,36,1-Year,74.856641820519,2659.024286895506,16,32.816430939694044,12.35864351074676,2,3,37,1,Bank Transfer,0,2,106.67320126117123,1
CUST_007031,28.0,F,Suburban,28,Month-to-Month,134.21716201687966,3676.6843245000614,16,19.912611022382677,19.705819081900504,0,0,5,0,Credit Card,0,3,10.254396141821175,0
CUST_007032,41.0,F,Urban,35,1-Year,43.75781180674805,1578.0077873174414,12,5.737138624655322,13.852888578642073,2,0,0,2,Bank Transfer,2,0,6.362390506868069,1
CUST_007033,23.0,M,Suburban,3,Month-to-Month,24.202959256117772,87.32677431249469,15,42.10782159975156,26.6483593338067,1,1,0,4,Credit Card,1,2,361.6753614542226,0
CUST_007034,54.0,M,Urban,59,Month-to-Month,100.22456293012854,5861.074131995738,23,35.79949982389025,26.746574368149858,1,0,3,0,Credit Card,0,2,7.021990077789667,1
CUST_007035,49.0,F,Suburban,3,Month-to-Month,121.00514338691562,318.4364428297191,10,21.29977120460009,21.660905707990665,2,0,6,0,Digital Wallet,1,2,28.29297725125701,1
CUST_007036,18.0,Other,Urban,48,1-Year,165.74285001805913,2186.798304617465,10,32.34668901385386,38.337925423352864,3,0,2,0,Digital Wallet,2,1,,0
CUST_007037,,M,Rural,10,1-Year,106.33405534105232,1015.7199514342819,17,9.260586380617566,46.807733412615576,0,0,0,0,Credit Card,0,5,54.12227474543358,1
CUST_007038,18.0,M,Suburban,2,1-Year,48.996325478328565,60.21621486770567,18,3.956483488766918,38.286992798013046,2,0,2,0,Bank Transfer,1,2,4.999147546310274,1
CUST_007039,25.0,M,Suburban,8,Month-to-Month,82.54259046520494,685.1227418161567,15,36.34232494202344,11.485327937690228,2,0,3,3,Credit Card,0,1,206.66914239458237,0
CUST_007040,44.0,M,Rural,4,Month-to-Month,84.20818775638237,,20,,13.106017292032762,0,1,4,4,Digital Wallet,1,3,4.9578720573173305,1
CUST_007041,30.0,F,Urban,16,Month-to-Month,46.06841322437921,778.2997617196183,21,31.35224420229913,38.459111304218645,2,1,2,1,Bank Transfer,1,1,49.397213975403844,0
CUST_007042,40.0,M,Suburban,71,Month-to-Month,120.40175040506979,8483.64214392223,10,30.962133740558883,41.48648845797206,3,1,0,2,Credit Card,2,2,4.008405768085069,1
CUST_007043,18.0,M,Urban,9,Month-to-Month,123.84747871306499,1184.5987980392194,15,15.194152521655562,11.36685124070069,2,0,0,1,Credit Card,0,1,57.71879750750978,1
CUST_007044,44.0,M,Suburban,22,Month-to-Month,34.363804741524135,761.2242976179303,11,10.235995870076383,5.0,5,0,2,4,Bank Transfer,0,3,0.8229733452871592,1
CUST_007045,28.0,M,Suburban,53,1-Year,71.03162739144538,3747.1942224274767,11,46.40674026740989,14.550391333270984,1,0,0,1,Digital Wallet,1,1,,0
CUST_007046,35.0,M,Rural,23,1-Year,92.43506826142908,2050.0435666037647,15,24.135564532901565,15.315449797632771,3,0,2,0,Bank Transfer,2,2,51.16780539705551,0
